actual,predicted,recommendation
1.37,1.3708800000000014,Moderate usage - monitor
1.372,1.3719400000000008,Moderate usage - monitor
1.384,1.3838599999999996,Moderate usage - monitor
1.368,1.3687800000000008,Moderate usage - monitor
1.37,1.3692000000000004,Moderate usage - monitor
1.36,1.3599400000000004,Moderate usage - monitor
1.366,1.36588,Moderate usage - monitor
1.382,1.3803399999999988,Moderate usage - monitor
1.378,1.3790200000000008,Moderate usage - monitor
1.388,1.3876000000000004,Moderate usage - monitor
1.436,1.4357000000000002,Moderate usage - monitor
1.392,1.39288,Moderate usage - monitor
0.38,0.39344000000000007,Low usage - normal
0.376,0.36562,Low usage - normal
0.402,0.4035199999999998,Low usage - normal
0.566,0.5646999999999999,Low usage - normal
0.696,0.6954200000000001,Low usage - normal
0.69,0.6917799999999993,Low usage - normal
0.688,0.6883399999999997,Low usage - normal
0.774,0.7746000000000006,Low usage - normal
2.14,2.1340599999999994,High usage - reduce load
1.858,1.9046599999999998,Moderate usage - monitor
2.508,2.51142,High usage - reduce load
2.382,2.386819999999999,High usage - reduce load
1.524,1.536,Moderate usage - monitor
2.8,2.7271400000000003,High usage - reduce load
3.042,3.037099999999999,High usage - reduce load
2.228,2.2293400000000005,High usage - reduce load
0.768,0.7919000000000002,Low usage - normal
0.656,0.667,Low usage - normal
0.664,0.6627199999999998,Low usage - normal
0.622,0.6195199999999998,Low usage - normal
0.744,0.7450399999999999,Low usage - normal
0.764,0.75558,Low usage - normal
0.75,0.7510400000000002,Low usage - normal
0.742,0.7442399999999998,Low usage - normal
0.746,0.7469399999999997,Low usage - normal
0.742,0.7424199999999997,Low usage - normal
0.748,0.7472,Low usage - normal
0.742,0.7433999999999997,Low usage - normal
0.734,0.7347399999999996,Low usage - normal
0.742,0.7393799999999995,Low usage - normal
0.744,0.7431799999999997,Low usage - normal
0.748,0.7479799999999999,Low usage - normal
0.748,0.7471399999999996,Low usage - normal
0.692,0.6923400000000001,Low usage - normal
0.676,0.6762399999999998,Low usage - normal
0.676,0.6789600000000001,Low usage - normal
0.672,0.6718599999999993,Low usage - normal
0.672,0.6714599999999994,Low usage - normal
0.666,0.6661599999999988,Low usage - normal
0.676,0.6752999999999993,Low usage - normal
0.676,0.6747,Low usage - normal
0.678,0.6779399999999991,Low usage - normal
0.676,0.6762800000000004,Low usage - normal
0.67,0.6698200000000007,Low usage - normal
0.668,0.6683399999999999,Low usage - normal
0.668,0.66814,Low usage - normal
0.662,0.6618799999999999,Low usage - normal
0.704,0.7016800000000002,Low usage - normal
0.776,0.7711800000000005,Low usage - normal
0.772,0.7724400000000005,Low usage - normal
0.778,0.7753000000000004,Low usage - normal
1.646,1.6724200000000002,Moderate usage - monitor
2.218,2.210680000000001,High usage - reduce load
1.038,1.0614400000000004,Moderate usage - monitor
0.902,0.9144000000000004,Low usage - normal
0.822,0.8305199999999995,Low usage - normal
0.804,0.8139200000000002,Low usage - normal
0.802,0.8029400000000001,Low usage - normal
0.766,0.7660200000000005,Low usage - normal
1.802,1.817540000000001,Moderate usage - monitor
2.122,2.0871000000000004,High usage - reduce load
2.114,2.1171,High usage - reduce load
2.094,2.09542,High usage - reduce load
2.086,2.0856199999999996,High usage - reduce load
2.072,2.0726600000000004,High usage - reduce load
2.216,2.2154399999999987,High usage - reduce load
2.194,2.19232,High usage - reduce load
2.156,2.1616599999999986,High usage - reduce load
1.91,1.909499999999999,Moderate usage - monitor
1.868,1.8753199999999994,Moderate usage - monitor
1.706,1.7058999999999995,Moderate usage - monitor
1.642,1.6431400000000007,Moderate usage - monitor
2.114,2.1168999999999993,High usage - reduce load
1.95,1.9389799999999997,Moderate usage - monitor
1.748,1.7420599999999993,Moderate usage - monitor
2.706,2.7013199999999977,High usage - reduce load
3.606,3.592340000000001,High usage - reduce load
3.096,3.0965000000000003,High usage - reduce load
3.598,3.5873600000000017,High usage - reduce load
3.092,3.073200000000002,High usage - reduce load
3.578,3.5810800000000005,High usage - reduce load
3.568,3.563560000000001,High usage - reduce load
3.548,3.5497400000000017,High usage - reduce load
3.532,3.532240000000002,High usage - reduce load
3.542,3.5397999999999983,High usage - reduce load
3.524,3.5251399999999973,High usage - reduce load
3.604,3.6052000000000026,High usage - reduce load
3.612,3.612379999999999,High usage - reduce load
3.594,3.5965799999999994,High usage - reduce load
5.002,5.020719999999993,High usage - reduce load
5.726,5.705140000000001,High usage - reduce load
5.678,5.692919999999999,High usage - reduce load
5.75,5.745500000000002,High usage - reduce load
5.738,5.756759999999999,High usage - reduce load
5.72,5.7270800000000035,High usage - reduce load
4.824,4.7931599999999985,High usage - reduce load
6.104,6.023180000000001,High usage - reduce load
5.986,5.962739999999999,High usage - reduce load
5.396,5.406460000000002,High usage - reduce load
6.512,6.551379999999997,High usage - reduce load
5.308,5.444140000000001,High usage - reduce load
5.88,5.948160000000001,High usage - reduce load
5.54,5.575439999999999,High usage - reduce load
4.57,4.567259999999997,High usage - reduce load
3.932,3.88916,High usage - reduce load
2.54,2.505619999999998,High usage - reduce load
3.478,3.48802,High usage - reduce load
2.698,2.6884799999999998,High usage - reduce load
2.418,2.404680000000001,High usage - reduce load
2.334,2.349440000000001,High usage - reduce load
2.742,2.7604400000000004,High usage - reduce load
3.392,3.3635200000000007,High usage - reduce load
2.944,2.9303000000000003,High usage - reduce load
3.294,3.314620000000003,High usage - reduce load
3.552,3.5424400000000005,High usage - reduce load
3.588,3.5829400000000033,High usage - reduce load
3.276,3.2582599999999995,High usage - reduce load
2.934,2.9319800000000003,High usage - reduce load
3.04,3.049380000000001,High usage - reduce load
2.158,2.147600000000001,High usage - reduce load
2.722,2.731,High usage - reduce load
2.332,2.3284000000000007,High usage - reduce load
1.958,1.9627999999999997,Moderate usage - monitor
1.942,1.9371599999999987,Moderate usage - monitor
1.928,1.9296999999999989,Moderate usage - monitor
1.946,1.945119999999999,Moderate usage - monitor
1.92,1.92176,Moderate usage - monitor
1.942,1.9426799999999989,Moderate usage - monitor
1.924,1.9252000000000005,Moderate usage - monitor
1.934,1.934599999999999,Moderate usage - monitor
1.912,1.9139400000000024,Moderate usage - monitor
1.922,1.9211999999999987,Moderate usage - monitor
1.918,1.9174000000000009,Moderate usage - monitor
1.672,1.67214,Moderate usage - monitor
1.506,1.5296,Moderate usage - monitor
1.558,1.548079999999999,Moderate usage - monitor
1.528,1.5318600000000009,Moderate usage - monitor
1.556,1.5538000000000014,Moderate usage - monitor
1.544,1.5455600000000012,Moderate usage - monitor
1.556,1.5549800000000016,Moderate usage - monitor
1.47,1.4704,Moderate usage - monitor
1.486,1.475819999999999,Moderate usage - monitor
1.46,1.461219999999999,Moderate usage - monitor
1.474,1.4743799999999987,Moderate usage - monitor
1.446,1.4479999999999993,Moderate usage - monitor
1.476,1.47282,Moderate usage - monitor
1.46,1.4589399999999997,Moderate usage - monitor
1.474,1.4750799999999995,Moderate usage - monitor
1.456,1.454899999999999,Moderate usage - monitor
1.534,1.5357400000000003,Moderate usage - monitor
1.568,1.5665600000000006,Moderate usage - monitor
1.568,1.5667800000000005,Moderate usage - monitor
1.566,1.565480000000001,Moderate usage - monitor
1.544,1.5443200000000008,Moderate usage - monitor
1.574,1.57306,Moderate usage - monitor
1.53,1.5281000000000002,Moderate usage - monitor
1.544,1.5400800000000001,Moderate usage - monitor
1.532,1.5305000000000002,Moderate usage - monitor
1.566,1.5639399999999994,Moderate usage - monitor
1.552,1.5508800000000014,Moderate usage - monitor
1.566,1.5656600000000005,Moderate usage - monitor
1.548,1.5497200000000004,Moderate usage - monitor
1.564,1.5654400000000013,Moderate usage - monitor
1.548,1.5454600000000003,Moderate usage - monitor
1.58,1.5754199999999998,Moderate usage - monitor
1.52,1.5198000000000005,Moderate usage - monitor
1.54,1.5340800000000017,Moderate usage - monitor
1.516,1.5173800000000002,Moderate usage - monitor
1.56,1.5596200000000002,Moderate usage - monitor
3.544,3.5335199999999993,High usage - reduce load
3.658,3.669559999999999,High usage - reduce load
3.61,3.624259999999999,High usage - reduce load
3.626,3.6232599999999997,High usage - reduce load
3.846,3.8434600000000008,High usage - reduce load
4.176,4.1678,High usage - reduce load
4.216,4.226420000000001,High usage - reduce load
4.398,4.404699999999998,High usage - reduce load
4.248,4.26594,High usage - reduce load
3.824,3.842899999999996,High usage - reduce load
3.89,3.8606399999999996,High usage - reduce load
3.902,3.894619999999999,High usage - reduce load
3.884,3.8863199999999996,High usage - reduce load
3.888,3.890759999999998,High usage - reduce load
3.624,3.624259999999999,High usage - reduce load
1.478,1.5443400000000003,Moderate usage - monitor
1.606,1.5493800000000002,Moderate usage - monitor
1.58,1.5864400000000003,Moderate usage - monitor
1.624,1.6191400000000016,Moderate usage - monitor
1.6,1.603960000000001,Moderate usage - monitor
1.526,1.5292600000000005,Moderate usage - monitor
1.456,1.457999999999999,Moderate usage - monitor
1.422,1.4199400000000002,Moderate usage - monitor
1.43,1.4287999999999994,Moderate usage - monitor
1.452,1.4520799999999991,Moderate usage - monitor
1.424,1.427000000000001,Moderate usage - monitor
1.444,1.442559999999999,Moderate usage - monitor
1.43,1.4294000000000011,Moderate usage - monitor
1.452,1.4514799999999999,Moderate usage - monitor
1.426,1.4282000000000006,Moderate usage - monitor
1.43,1.4317200000000005,Moderate usage - monitor
1.498,1.4972200000000004,Moderate usage - monitor
1.556,1.552480000000001,Moderate usage - monitor
1.53,1.531620000000001,Moderate usage - monitor
1.564,1.5653399999999997,Moderate usage - monitor
1.54,1.54092,Moderate usage - monitor
1.532,1.532040000000001,Moderate usage - monitor
1.55,1.549140000000001,Moderate usage - monitor
1.522,1.522700000000001,Moderate usage - monitor
1.536,1.5373400000000006,Moderate usage - monitor
1.518,1.5179200000000006,Moderate usage - monitor
1.526,1.5268200000000007,Moderate usage - monitor
1.5,1.5002799999999996,Moderate usage - monitor
1.526,1.5291400000000008,Moderate usage - monitor
1.508,1.5074000000000003,Moderate usage - monitor
1.534,1.5320200000000002,Moderate usage - monitor
1.512,1.5124000000000002,Moderate usage - monitor
1.546,1.5454200000000011,Moderate usage - monitor
1.528,1.5292600000000005,Moderate usage - monitor
1.572,1.57286,Moderate usage - monitor
1.47,1.4740399999999991,Moderate usage - monitor
1.442,1.4417000000000002,Moderate usage - monitor
1.376,1.37714,Moderate usage - monitor
1.386,1.3829600000000009,Moderate usage - monitor
1.364,1.3649800000000007,Moderate usage - monitor
1.378,1.3776200000000005,Moderate usage - monitor
1.354,1.3570799999999994,Moderate usage - monitor
1.372,1.3723400000000003,Moderate usage - monitor
1.408,1.4086400000000001,Moderate usage - monitor
1.448,1.4478399999999982,Moderate usage - monitor
1.436,1.4370599999999996,Moderate usage - monitor
1.466,1.4631999999999998,Moderate usage - monitor
1.44,1.439699999999999,Moderate usage - monitor
1.464,1.4636999999999991,Moderate usage - monitor
1.662,1.6618800000000005,Moderate usage - monitor
1.736,1.7411200000000002,Moderate usage - monitor
1.736,1.7380199999999988,Moderate usage - monitor
1.722,1.7231799999999984,Moderate usage - monitor
1.736,1.7337399999999996,Moderate usage - monitor
1.722,1.721419999999999,Moderate usage - monitor
1.728,1.7282,Moderate usage - monitor
1.712,1.7116799999999983,Moderate usage - monitor
1.692,1.6950199999999986,Moderate usage - monitor
1.65,1.6508200000000002,Moderate usage - monitor
1.662,1.6601400000000006,Moderate usage - monitor
1.646,1.6476199999999994,Moderate usage - monitor
1.676,1.674539999999999,Moderate usage - monitor
1.652,1.654499999999998,Moderate usage - monitor
1.66,1.6602999999999986,Moderate usage - monitor
1.648,1.6491400000000005,Moderate usage - monitor
1.664,1.6626400000000001,Moderate usage - monitor
1.69,1.6890399999999999,Moderate usage - monitor
1.776,1.7730800000000004,Moderate usage - monitor
1.754,1.7570999999999999,Moderate usage - monitor
1.78,1.7781800000000008,Moderate usage - monitor
1.754,1.7555400000000005,Moderate usage - monitor
1.776,1.7746199999999999,Moderate usage - monitor
1.75,1.7529000000000001,Moderate usage - monitor
1.742,1.7402399999999998,Moderate usage - monitor
1.728,1.7279599999999986,Moderate usage - monitor
1.718,1.71764,Moderate usage - monitor
1.696,1.6965599999999992,Moderate usage - monitor
1.72,1.7183799999999985,Moderate usage - monitor
1.684,1.686499999999999,Moderate usage - monitor
1.704,1.7046800000000002,Moderate usage - monitor
1.686,1.685479999999999,Moderate usage - monitor
1.688,1.68812,Moderate usage - monitor
1.69,1.689419999999999,Moderate usage - monitor
1.694,1.6939599999999988,Moderate usage - monitor
1.77,1.7706600000000012,Moderate usage - monitor
1.75,1.7536400000000003,Moderate usage - monitor
1.748,1.74754,Moderate usage - monitor
1.694,1.69474,Moderate usage - monitor
1.742,1.74686,Moderate usage - monitor
1.722,1.7261799999999994,Moderate usage - monitor
1.716,1.7168599999999996,Moderate usage - monitor
1.692,1.6917799999999983,Moderate usage - monitor
1.718,1.7154599999999995,Moderate usage - monitor
1.704,1.7060399999999993,Moderate usage - monitor
1.71,1.7083199999999992,Moderate usage - monitor
1.694,1.6952399999999992,Moderate usage - monitor
1.716,1.7132800000000001,Moderate usage - monitor
1.7,1.6993199999999988,Moderate usage - monitor
1.718,1.7175999999999991,Moderate usage - monitor
1.7,1.699879999999998,Moderate usage - monitor
1.726,1.7245799999999993,Moderate usage - monitor
1.7,1.7010799999999988,Moderate usage - monitor
1.72,1.719059999999999,Moderate usage - monitor
1.7,1.700879999999999,Moderate usage - monitor
1.642,1.6407599999999984,Moderate usage - monitor
1.624,1.6241600000000003,Moderate usage - monitor
1.644,1.6436799999999996,Moderate usage - monitor
1.68,1.6797399999999998,Moderate usage - monitor
1.704,1.7029599999999991,Moderate usage - monitor
1.698,1.6984999999999988,Moderate usage - monitor
1.8,1.7983800000000008,Moderate usage - monitor
1.792,1.7933400000000015,Moderate usage - monitor
1.802,1.8015600000000014,Moderate usage - monitor
1.806,1.804400000000001,Moderate usage - monitor
1.794,1.7947800000000018,Moderate usage - monitor
1.822,1.8216400000000008,Moderate usage - monitor
1.822,1.8221399999999992,Moderate usage - monitor
1.914,1.916719999999999,Moderate usage - monitor
1.888,1.8900200000000007,Moderate usage - monitor
2.348,2.3481600000000005,High usage - reduce load
2.456,2.44306,High usage - reduce load
2.498,2.501919999999999,High usage - reduce load
2.49,2.491139999999998,High usage - reduce load
2.02,2.01908,High usage - reduce load
1.894,1.8788000000000011,Moderate usage - monitor
1.912,1.9088399999999992,Moderate usage - monitor
1.894,1.89232,Moderate usage - monitor
1.908,1.90618,Moderate usage - monitor
1.89,1.889419999999999,Moderate usage - monitor
1.918,1.9166199999999978,Moderate usage - monitor
1.898,1.8976999999999986,Moderate usage - monitor
